digest,txId,sender,recipient,timestamp,gasPrice,accountNonce,value,commitTime,Broadcast,Monoxide_d1,Monoxide_d2,LBF_d1,LBF_d2,Proposed_d1,Proposed_d2
9788445bda156ac3e555917127f45eaeeeebd3541947c146014f575cf16c0972,3001,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x9894f83b1fbb900de13a8779989ed5e508754145,1627488114246,11.0,11,1.333918e+16,1627488169904,7,5,14,2,2,7,7
613e9e66f8829ccf4bbc26b102557962a5681fc1c78f7f5aea4c11aee3713ace,3002,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114246,11.0,11,1.2964261e+17,1627488169909,7,2,14,2,2,7,7
a9882e014ce52de0bd9bd8ffa46b2c447fce30a9657ecfed5e2bcff1b1fafe6c,3004,0x47ff6576639c2e94762ea5443978d7681c0e78dc,0x494e9242dcb2a208ff82e5e639a15b4b4623aa57,1627488114246,11.0,11,2.3e+20,1627488169913,7,7,12,8,8,7,12
b6bc9cde58026bf0f152800e947962f7caf4ab0d1154fe0c0f394ad0cccbf61d,3007,0x494e9242dcb2a208ff82e5e639a15b4b4623aa57,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114246,11.0,11,2.2999877942e+20,1627488169917,7,7,8,1,8,7,15
e1dfd47c6cd0305bf8f884077c82a40e3c867475aadcb82b36d336ac6f402215,3009,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114246,11.0,11,1.0756816e+17,1627488169922,7,2,14,2,2,7,7
38689f3e4b777a61d27a281da81e8c4e6100c7676a2c8d568aee2cbdb6263648,3010,0x32be343b94f860124dc4fee278fdcbd38c102d88,0xf4a26f1d5cc30262a2178cff5611ceb3251ba0f7,1627488114246,11.0,11,1.66907467e+18,1627488169926,7,7,8,1,7,7,15
bf8ecb6414be85d7db0f2050470845a897e0968d2c363ed61572b1f9192b1ee0,3011,0xbaef66124e137eb5ee0de1bbab5a30002508a1bf,0xaf17a4ab5d6b10055fc1eb1bfaccbde69b83af76,1627488114246,11.0,11,4.0e+19,1627488169932,7,6,15,8,8,7,7
e200c5e8202a46f10dc7b0f4b94efde0e38f6d74553a9a9d6d1db1fbcd7c4275,3013,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114246,11.0,11,1.08647e+17,1627488169936,7,2,14,2,2,7,7
f65625e8c4d958fca1270aa911c4c8089f4729b8eb3c24cc9892a6806bfbb2ce,3014,0x173d1d46122c64d110db74a0c4e9f4ee82a7c195,0x985497477a12dbf7d50516cff9b4b1d84aaa15fa,1627488114246,11.0,11,2.0e+15,1627488169940,7,5,10,6,10,8,10
64260ef7a4e3423cfcd8b9c928f6b0e81e3045583f5b129c9170d0e69ce97f5b,3015,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x945133f5f817b984e41d4798b45c9b8ed7ce3eac,1627488114246,11.0,11,4.179981865e+19,1627488169944,7,12,14,2,10,7,7
d12841f7c342ca22b15047ebed731d966e4e7a58ea32e192418d52b5a148d7dc,3017,0xaf17a4ab5d6b10055fc1eb1bfaccbde69b83af76,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114246,11.0,11,3.999877445e+19,1627488169949,7,6,8,1,8,7,15
ff9dba4fda4337eed9887e1ba362d206181f850a3047f205737971bb09d70920,3019,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114246,11.0,11,1.6432618e+17,1627488169953,7,2,14,2,2,7,7
d8bd070ee74fbcb3c60318b361c16e86b31a019697f7dcc93e81b814bb63a7dc,3022,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x003fe8a3332f5529dff5bba8e5ba659cdcae735d,1627488114247,11.0,11,1.00510553e+18,1627488169957,7,13,14,2,12,7,14
9dd9a398ca5ab409f79e4b6906e7e1147e3ccfb60209adecc9484d0bbb333da3,3023,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xc517a1cef7630dc7febd59e9f7fb80f56eacb21e,1627488114247,11.0,11,5.05506982e+18,1627488169961,7,14,14,2,6,7,7
8846eba5f187963ff49016c790535fe9dc778a68756c59efb0815bec40d5c022,3024,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114247,11.0,11,1.2183437e+17,1627488169966,7,2,14,2,2,7,7
4a6b6892a8e113d869b8aa6b9a9de51e3e1079a9be750a0e01a45df6d94dc134,3032,0xc517a1cef7630dc7febd59e9f7fb80f56eacb21e,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114247,11.0,11,5.0538322e+18,1627488169970,7,8,14,1,6,7,15
9bc7052bf93b69821200b049f8c79cea0e73b60ea7a2a107ad0117ce25d7db8f,3033,0xf4a26f1d5cc30262a2178cff5611ceb3251ba0f7,0x4b163b596bafb787fc664da59edb8698f64b70ca,1627488114247,11.0,11,1.0e+16,1627488169975,7,7,10,7,10,7,10
c815e78c3b7c5e3227ac0be95eb164161cd472e5ee5ce8dacdb29b60b4739d0f,3035,0x1c10a5aabc2555ee3027d5758c4b7b462605f972,0x07d060ea3a18be5821d113689ebf902969cf73f3,1627488114247,11.0,11,1.04552809810181e+16,1627488169979,7,2,3,3,9,1,8
9c5e3272d7c69fb7cccf7939c36d4ce7b86e73897afb11183410125f84bc48c5,3038,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xd8182dd87043acd1c4f7b8ec07a0c2f8c0206707,1627488114247,11.0,11,1.00844336e+18,1627488169983,7,7,14,2,12,6,7
9ac66495c6eea96a6831ffd83ba67dc7da44115232600ef21238362a74805e52,3039,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114247,11.0,11,1.1548299e+17,1627488169988,7,2,14,2,2,7,7
11dbe6b594835ce98e541cc65b1b51b0198d47fa04f2bc0191783f3fe904e9a9,3042,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x2d1d94521e896625f8ec3f65171fa82262da6bcf,1627488114247,11.0,11,1.003595675e+19,1627488169992,7,14,15,2,5,7,7
7f6480de3dd17d5a3bac490c9b9a96044c5b197b9402170da7e6dd2f06188fe8,3043,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114247,11.0,11,1.1178941e+17,1627488169996,7,2,14,2,2,7,7
fda9d7d321621b334c15fa4ed277849421ef0b6d30a404a7c1e0cd6bb2614679,3044,0x271e8fc01e1c9e1621fd3d108e348450b2498541,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1627488114247,11.0,11,2.1e+19,1627488170003,7,1,2,1,7,0,7
91893142f4ba4258d8c0116f96bfea0bb3d8067af3a0c5689afc8fb0478b338f,3046,0x2d1d94521e896625f8ec3f65171fa82262da6bcf,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114247,11.0,11,1.003475374e+19,1627488170007,7,8,15,1,5,7,15
2db9f6fb3d0ea076fc935778fa843bcc75a6c0547a51ac35395856875360ddec,3047,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xbb8d3c9bbe45d17b323269b2d64f66078cd087cd,1627488114247,11.0,11,1.20368445e+18,1627488170012,7,13,14,2,11,7,8
9047d11dd5c87fa2d5d6f7a7259f970d7ebfec69091e0fde22d31837118e600f,3049,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114248,11.0,11,2.7594079e+17,1627488170016,7,2,14,2,2,7,7
afd543496e4fb8a5a821dd2c38daa2d0540068d4b56f19674496b690939c11c9,3052,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x468569500925d53e06dd0993014ad166fd7dd381,1627488114248,11.0,11,1.18778709e+18,1627488170021,7,1,14,2,9,7,14
9be7ef779bcf1a62cdbc6fec367fb769b21b4c08fe4cafc29f5b9c0cf2602e20,3056,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x9894f83b1fbb900de13a8779989ed5e508754145,1627488114248,11.0,11,1.612893e+16,1627488170026,7,5,14,2,2,7,7
36129469c4df7c1a53e1e2367a0d878a70d7aae8e3739b3b0e7104d5dc12a46e,3057,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114248,11.0,11,1.8583665e+17,1627488170030,7,2,14,2,2,7,7
df1a105f47e913609a18030bc4d67b0eb83fe5054433698dbb3360e6823ddcde,3058,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xba7933704d52a3e7fdbb5b5ded29e45213ea1111,1627488114248,11.0,11,1.000096824e+19,1627488170035,7,1,14,2,7,7,11
cc87bbef98f2914948e8d3f3d4295263c153e1fc4752dc305619684cb19358ef,3059,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x7ac49ab3f0472a45b5d84cde0e5b678b21639d91,1627488114248,11.0,11,1.00081067e+18,1627488170039,7,1,14,2,11,7,7
8df64183e05d4ecd712cba7c8beecef731192996bfdb6731e4b0deebf22f34ef,3060,0xfff4708e051c15b86afb1ec3aa7fb431e3efd66d,0xc47aaa860008be6f65b58c6c6e02a84e666efe31,1627488114248,11.0,11,2.484922619e+19,1627488170044,7,1,13,2,13,6,13
1c64ec06a1f6e5ee777f45d4980a0a80d2eebf6e0fc0344db0efbd8735ae91c8,3065,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114248,11.0,11,1.0360538e+17,1627488170048,7,2,14,2,2,7,7
5197d8f75c95ab8bd43337c32c1107dc65e843f453cd9b916b8381aa386beef4,3066,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0xcca04dde313a912347dbe3b8f78e73ab14b51cbe,1627488114248,11.0,11,3.01487578e+18,1627488170053,7,14,14,2,8,7,11
93ec6507fedbe53fb41421adc0f1a7538ddd19d01eb077833bdf096f46404f0b,3068,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114248,11.0,11,1.0798142e+17,1627488170057,7,2,14,2,2,7,7
90a444d6f76b0454414a11814b1d596e6c454b11f6753a39ffdb933a39730c7d,3071,0x37bbc47212d82fcb5ee08f5225ecc2041ad2da7d,0x2910543af39aba0cd09dbb2d50200b3e800a63d2,1627488114249,11.0,11,1.0e+19,1627488170062,7,2,13,1,13,0,13
9c688857235f7bb46ad4c18a650f72b9546958dbdc8a4014f008724aa3848e98,3074,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114249,11.0,11,1.2449206e+17,1627488170066,7,2,14,2,2,7,7
631185ab3572e13f9f0dd70f1d8170e2bd3674d3e3aaedd22c24a531d6053a78,3075,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x94309f32fc31d21e2fce2a8fc7d466898f79608d,1627488114249,11.0,11,4.99791736413207e+17,1627488170071,7,10,13,0,13,9,13
f289bc05ebac69657d8061708993d2794bbe87840bd0179f7d9936bf76873523,3076,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xca8f4fb1a28593337aee456acc76abd4c3c83257,1627488114249,11.0,11,5.00494247200743e+17,1627488170076,7,7,10,0,10,9,10
931b5f6c0308b6d71cb66344cd8ae8cbe4472c88e9a7a12c9e0255531cd6fe78,3079,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x85989c7372d7dfb1cee01762442415bd5eb39a7d,1627488114249,11.0,11,5.07930009195864e+17,1627488170080,7,10,13,0,13,9,13
c136e096042b7c26624077b37885290ee0df110752985fba6fb282ef5bf27685,3080,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfaf4d1326d886d8dfe403b3f8a00dc7a7ea05629,1627488114249,11.0,11,5.08923118769245e+17,1627488170085,7,9,10,0,8,7,9
4e36bd877116c2f7d9e01a8c6a77a947f13c94dc13504a5b552eafc93c618d6c,3081,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xbd1fb7ed0567edb7344a4b2bd53c66668b3af022,1627488114249,11.0,11,5.09600299922407e+17,1627488170090,7,2,10,0,12,9,10
440a4c9cc27d7f04b9af46de7a62cf5ec05e5116e1034e1f96584b56c1cbebca,3087,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc544b25bb91b87e380dda392687c6216b0260671,1627488114249,11.0,11,5.20376676017452e+17,1627488170094,7,1,10,0,6,9,13
4bfc5ca677f07a5e85393fd9953220caf94b904a9d929c8f66d1e05f44cbdea9,3094,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x4ada827a479cf31e27be19fcf33fb06d881057b7,1627488114250,11.0,11,5.47646411594247e+17,1627488170099,7,7,10,0,9,9,10
827ce661282b5c49d15913c288116e4fecc8f94bf2d32c10e8f7fdfced9d9e61,3096,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xda076e9ee5a5156b3e7f206401899c854fc1d5fd,1627488114250,11.0,11,5.57708938486368e+17,1627488170104,7,10,13,0,10,9,10
2241580fee9485b1cac6a40d9fde28ecc65d849bd1639580a2180513f5ab2d7e,3097,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x1c868cfabd4c15d242dbe9b2d0a93a01f41c5cb2,1627488114250,11.0,11,5.58379884496558e+17,1627488170108,7,2,10,0,9,4,9
f399def816f17576fa693aaf4ee538032346924a3e555dee004397f3a653356b,3099,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x139961171236f8260f7d28b94b5a7352bb114f80,1627488114250,11.0,11,5.67550739922285e+17,1627488170112,7,0,10,0,9,9,13
ba415e10f22c486b5ac0ccd63bf7ef0ed9c145f5c5d55003b792bbb346e4b88f,3100,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x1cc77ed71531833bac1ea0e757cd150dcd297920,1627488114250,11.0,11,5.70116570425935e+17,1627488170117,7,0,10,0,9,9,13
ad41023a2f6548edd5cb0a4476009924e30bfafe2150209ffa319b5133536662,3103,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x00ed68a339aef3f8dbc6d8ac74e5f10a0231702d,1627488114250,11.0,11,5.77292505223919e+17,1627488170122,7,10,13,0,10,9,10
cea36b5396baf13e8325938e5e3a5815f1f9dcc9febb141f89eb60ab849f6ae8,3105,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xdfe54da6a71d719bea537bdf7d453db98ed4a35c,1627488114250,11.0,11,5.82541740548584e+17,1627488170126,7,10,12,0,11,9,10
77672e1d2d26f6fb6396cf18547e54ca7950dc0a030ec8eaabf48f3eaf42f25f,3107,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x7001c4730b81a539ef8b760a3eeb14c64515137b,1627488114250,11.0,11,5.94928977549467e+17,1627488170131,7,10,11,0,7,1,9
0a2a285168128cfaaf0d1f6b5dd4873e92399a288e1feb0c36659eefa4a6ae02,3108,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x006c2d0a03d20a1e9b838594f03fc81603e9d350,1627488114250,11.0,11,6.02181793279046e+17,1627488170135,7,0,10,0,7,1,9
c891afed048d02b993db297a76a507cca6792e6b322db78cd27a57297951c678,3113,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xb3395f0a13448d9a660ac4ab2abbc61f555f3656,1627488114251,11.0,11,6.21912051281485e+17,1627488170141,7,6,10,0,5,9,10
1c96a520974c78503496df0b5676ac61ee025519efe88a92fc7bda4234307497,3114,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3e6b6e107f598b272316fac610cb3e0f66a3b2f6,1627488114251,11.0,11,6.22193609733976e+17,1627488170145,7,6,10,0,12,1,9
2c669910ed264d7a3297ab208040f5c2b659c011b8ca662feb66e350188ca524,3119,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x25a13687a4501577bc8ad2805889e5de6b9ad003,1627488114251,11.0,11,6.38336246008701e+17,1627488170151,7,3,10,0,3,9,13
636d0e8acaab0f702c36b5efd4ea3ccd53a41e00865dca148e39c4aa9f1b1c51,3120,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x453168cec0ff5b8b56f18e51d1973c979dd32e52,1627488114251,11.0,11,6.42032861254184e+17,1627488170156,7,2,10,0,11,9,13
e0495d98619c7855cc3224cfedd4ebb6768602dfdbd144b53b67126e812c73a9,3123,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x2bcc16248fec82100d969224df6b88525e6048b4,1627488114252,11.0,11,6.66070571011038e+17,1627488170161,7,4,10,0,10,1,9
bcd4fbdad405b1176b321e9e93df0e289a4d8a79e59d2a313636cfd0a513fb0d,3130,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x36d85dc3683156e63bf880a9fab7788cf8143a27,1627488114252,11.0,11,6.82508599083773e+17,1627488170165,7,7,10,0,3,1,9
b9d62ed68d2e4d6c1963bcf64fb2adf34d030fa1d2e47605808239982a67d4b2,3138,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x5323a068accf78eaca5ce1a689e8a5591827787c,1627488114253,11.0,11,7.20738475415863e+17,1627488170169,7,10,12,0,11,9,13
2504f7142e77c5ebb280ee6bcdaf6f814d63bf4df301b0502bb56e1a8ecf4215,3141,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xab28121b9d1c7a388e3f756d4326b12a78c6ae0f,1627488114253,11.0,11,7.29938604528492e+17,1627488170174,7,10,15,0,12,1,9
1da4d1c57b76c37c177bff453cff392448d68adc5852c09cc89a7bf5f0db1e9d,3144,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xfd6b6e67d15931706d607e2358a1b0aa05f8e256,1627488114253,11.0,11,7.35432898771672e+17,1627488170180,7,6,10,0,8,9,13
19adf6efa829d1a0d673ac30b0d6e01e7372360668d1cf210c952443df6a3efc,3148,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe9c4c542f72044d8296171067b020a6d17f8187b,1627488114254,11.0,11,7.41320072710542e+17,1627488170185,7,10,11,0,11,9,13
5e018e61bacf262b4ed331d66c89484ef69ec907ec6904f4776210b3ae1e585f,3149,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x228ed249a4299b231f83a502c12d904e48c5842c,1627488114254,11.0,11,7.42396623037305e+17,1627488170191,7,10,12,0,10,9,10
f6415057ae187efd8444e0b579740a755eea11ec1a0d209bfcbbdd08885fedcd,3153,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x821bf5c6cb92b2bfe8a01d7494f669e585a259e2,1627488114254,11.0,11,7.52276055348378e+17,1627488170195,7,2,10,0,12,9,10
23500f8c59111e60af61b650824b1edb9f7d3cfb77a50bd214a249732027bcbe,3156,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xf295feadd38e108dfb2c5f327160141a69aad43b,1627488114254,11.0,11,7.56332352006155e+17,1627488170199,7,10,11,0,10,9,10
5904ac7d8e1b7b6ce9a6835d2d61e203a2a781c80c791be7f3878c406a23dcfe,3157,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0f36d8b9254f1b059d0b4c4feeceb82ee24a6180,1627488114254,11.0,11,7.58753171741272e+17,1627488170204,7,0,10,0,9,9,13
a3b2e24e53f8a908bd409ed06b8176ce494a2f770c7c58cf7c3283e6d0f7770c,3160,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x1d0991db028630c0f7b49edad406665fe45e1821,1627488114254,11.0,11,7.65668893550971e+17,1627488170208,7,1,10,0,11,9,10
8b375fe4cbca8bcec8ba48d9bc2f6edf887031390bee0194670b584fdfb65027,3161,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x186d45f84ea3942e8c4d72490af86ea347c3a049,1627488114254,11.0,11,7.66467626024818e+17,1627488170215,7,9,10,0,11,9,10
ef92933addcdc8c6ae699734c6958b7f7d0db570632153fe494e6c20e8e4bb3e,3166,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x918221c7f13ae06b07e91a4c46bc28a6474a600e,1627488114255,11.0,11,7.92481482278989e+17,1627488170219,7,10,14,0,11,9,10
fa8085acadc683cc4392d2f2d95c691ca02032f5a7a682d0db2163ec9ef5751c,3167,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x983c3f45e26ee1a84155c1ddbb1cfdbf85a4d2b3,1627488114255,11.0,11,7.93488782671645e+17,1627488170224,7,3,10,0,3,9,13
5eb84716e980b174be31f40a2dcaa95cb92c0929845da677c55cd34da7543452,3168,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe1e6118c0c7f96d111758a459670d9467808395b,1627488114255,11.0,11,7.94306739057527e+17,1627488170228,7,10,11,0,12,9,10
1ecc7a55fef4b91786fcaf0edde77b7c91d4467353deebf24a230ccbebdf950f,3171,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x9416c2a9bf1bdf7b58f756f3c4315615b7ea4587,1627488114255,11.0,11,7.96771321042691e+17,1627488170233,7,7,10,0,11,9,10
cf7f51d8d2478bf2862985bca264682e013a58437bfe38db22fb54ec1813f24a,3174,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x3fe698ddd00ce16bfb0f2b875d29cf6b91eb677d,1627488114255,11.0,11,8.08365459316226e+17,1627488170237,7,10,13,0,10,1,9
b7c17edc42b95a55e2e5cfee92a839806853eceeb1a1192d6abb0864bdc4199a,3177,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x76da492c0e49a1d2e69d7d79b6fd0d7c957bdd2b,1627488114255,11.0,11,8.16448647165933e+17,1627488170241,7,10,11,0,9,7,9
73700e577f64c64151237229736002a2b5e1c76b845e59b725b07576e63d955e,3182,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x237213131cf2e4027d4e8bb293379823874a16fd,1627488114256,11.0,11,8.26652593400554e+17,1627488170246,7,10,13,0,11,9,10
c363c1bc0ab67466923f1fdb37aa8695a68c978d4d52018be1f31fa4f4171606,3186,0xfaf4d1326d886d8dfe403b3f8a00dc7a7ea05629,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114256,11.0,11,5.0777203e+17,1627488170252,7,8,9,1,8,7,15
56652ed9a31f3597eeb574d2894f3a9f0c04491fda0a5f5be27b7a27c3d9ca26,3188,0xc544b25bb91b87e380dda392687c6216b0260671,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114256,11.0,11,5.1922559e+17,1627488170257,7,1,8,1,6,13,15
a8a7af48c5f54d40142dec25c32567f5cf785c1e515431aa46c55b9243ae01f5,3196,0x1c868cfabd4c15d242dbe9b2d0a93a01f41c5cb2,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114257,11.0,11,5.5713446e+17,1627488170262,7,2,8,1,9,4,15
859f039089b74e5e3772c4d71f10ae333afdc9151f309c4d641b1004053d6a35,3198,0x00ed68a339aef3f8dbc6d8ac74e5f10a0231702d,0x32be343b94f860124dc4fee278fdcbd38c102d88,1627488114257,11.0,11,5.7604707e+17,1627488170266,7,8,13,1,10,10,15
c1ad2bdf71b983d9f4bbc2f333a4b6a566eeaf90d5692f25fd610650e5f8e725,3200,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xe72717ae0d6792286968449aba7d469bcae1d957,1627488114257,11.0,11,8.58911456721597e+17,1627488170271,7,7,10,0,8,9,10
c5c8ec4deab57367037701269435f94c2146e13f413d50a104030b8dc3e6e11d,3201,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x18edbb78c987efd0ef489359ed253b672298596b,1627488114257,11.0,11,8.01211907e+18,1627488170275,7,11,14,2,11,7,11
32e7970d8042899301eb819b18e6e99e1e15a93abc0dc76d5f1a68d524453ce3,3203,0x1dcb8d1f0fcc8cbc8c2d76528e877f915e299fbe,0x58850ab9442c06379dffbf52e3eaa035f5d5e092,1627488114257,11.0,11,1.117763e+17,1627488170279,7,2,14,2,2,7,7
6f0f840f7ba27bfb0394b0cabb28997dca6b73b80843772bdff75835a412ce70,3208,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd4dc4b9843c73687bfc779afb40669da5f766ef6,1627488114257,11.0,11,8.7627515684334e+17,1627488170284,7,6,10,0,10,9,10
a338a48c65376dd6fc2e45ea7facf1b5128ab6b74072286793b6d60493041a1f,3212,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc15fa6d616245a5c7b7d75a6dfdca10c0250bd2b,1627488114258,11.0,11,8.97987986952836e+17,1627488170289,7,10,11,0,6,9,10
6296414777fa47d7736151632e69c6bb51a659a75ba72077084ca5fe349098ed,3218,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x683feddafc2a8542744a4587de0c45626d7b8e68,1627488114258,11.0,11,9.25373048546756e+17,1627488170293,7,8,10,0,8,7,9
11fa0d7fb613a08c0c90a1348e2b8992954ac2db751b5cc217409676215241dd,3219,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xdf8b20ced9c6ed58a7219519c1d936fc3b46223a,1627488114258,11.0,11,9.25923638488082e+17,1627488170297,7,10,10,0,10,9,10
e702a53b50e3c17ca3458f0da82e29530088e5367820d3887c15382b67c3c31d,3221,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xabf56d5ca441ecad5979023ec368b74a8d662d95,1627488114258,11.0,11,9.29138659394532e+17,1627488170302,7,5,10,0,9,9,10
40ce121fbde061101b09792f34783fc216d21ab55e5de85c25ff8036160b803a,3224,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x9258e9b67440f712b7ae120cb8233badcb1845ea,1627488114258,11.0,11,9.3732221288487e+17,1627488170306,7,10,10,0,12,9,13
1f6c4cc6e2111ec106e736ea84bc6c53511e3655142a9c331780e34011933994,3226,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x24d0a28c70bac94698980f2c297ee1cf505f06cb,1627488114258,11.0,11,9.40484433487195e+17,1627488170311,7,10,11,0,10,9,10
9e96ec1cf098f7708c93fc68329dcd5ca44f1f9028a3699fb793fe905c03f9d7,3228,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xd99b25c518320820d3c5ae9f47378da32ded5f00,1627488114259,11.0,11,9.45417868627581e+17,1627488170315,7,0,10,0,7,9,13
db42fe8f9979abbdb7e9ecc4a6197b2abec8401d9cef20d2b3d4d27d9b72e0f0,3230,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x8f9822e187f830d1100df89b4b088c6ce5f10d7d,1627488114259,11.0,11,1.00248032457339e+18,1627488170319,7,10,13,0,10,9,10
660f6247a2739c29072d2bbf5b2196297b6e3ac6228cce9f2df697e75b3c97bf,3232,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0xc8ebccc5f5689fa8659d83713341e5ad19349448,1627488114259,11.0,11,1.01631187564835e+18,1627488170323,7,8,10,0,0,4,4
e8a81bc85d98cb91704e876ba48ebdd629b12fd3aad0fdcb543aec90a1d3eb4e,3238,0xe6a7a1d47ff21b6321162aea7c6cb457d5476bca,0x0a856cdc3eafbad120c51220d0f71d4aa2dee7ae,1627488114259,11.0,11,1.12545463639189e+18,1627488170328,7,10,14,0,4,9,13
